iso_code,continent,country,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,cid,Black_days
NLD,Europe,Netherlands,2020-11-11,431363.0,5636.0,8238.0,74.0,24646.926,0.005636,0.008238,7.4e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-12,437458.0,6095.0,8327.0,89.0,24995.178,0.006095,0.008327,8.9e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-13,443381.0,5923.0,8382.0,55.0,25333.602,0.005923,0.008382,5.5e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-14,448794.0,5413.0,8467.0,85.0,25642.886,0.005413,0.008467,8.5e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-15,453634.0,4840.0,8510.0,43.0,25919.431,0.00484,0.00851,4.3e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-16,457942.0,4308.0,8554.0,44.0,26165.578,0.004308,0.008554,4.4e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-17,462566.0,4624.0,8640.0,86.0,26429.781,0.004624,0.00864,8.6e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-18,468221.0,5655.0,8722.0,82.0,26752.893,0.005655,0.008722,8.2e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-19,474163.0,5942.0,8795.0,73.0,27092.403,0.005942,0.008795,7.3e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-20,480243.0,6080.0,8847.0,52.0,27439.798,0.00608,0.008847,5.2e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-21,485644.0,5401.0,8895.0,48.0,27748.396,0.005401,0.008895,4.8e-05,1133.0,65.74,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-22,490825.0,5181.0,8916.0,21.0,28044.425,0.005181,0.008916,2.1e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-23,494756.0,3931.0,8970.0,54.0,28269.032,0.003931,0.00897,5.4e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-24,499673.0,4917.0,9060.0,90.0,28549.976,0.004917,0.00906,9e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-25,504159.0,4486.0,9134.0,74.0,28806.294,0.004486,0.009134,7.4e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-26,509907.0,5748.0,9209.0,75.0,29134.719,0.005748,0.009209,7.5e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-27,514378.0,4471.0,9292.0,83.0,29390.18,0.004471,0.009292,8.3e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-28,519972.0,5594.0,9351.0,59.0,29709.806,0.005594,0.009351,5.9e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-29,524540.0,4568.0,9374.0,23.0,29970.81,0.004568,0.009374,2.3e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-11-30,528589.0,4049.0,9401.0,27.0,30202.159,0.004049,0.009401,2.7e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-01,533513.0,4924.0,9463.0,62.0,30483.503,0.004924,0.009463,6.2e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-02,539122.0,5609.0,9529.0,66.0,30803.986,0.005609,0.009529,6.6e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-03,545029.0,5907.0,9590.0,61.0,31141.496,0.005907,0.00959,6.1e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-04,551565.0,6536.0,9649.0,59.0,31514.946,0.006536,0.009649,5.9e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-05,558363.0,6798.0,9688.0,39.0,31903.365,0.006798,0.009688,3.9e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-06,565430.0,7067.0,9713.0,25.0,32307.155,0.007067,0.009713,2.5e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-07,571592.0,6162.0,9730.0,17.0,32659.235,0.006162,0.00973,1.7e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-08,578126.0,6534.0,9801.0,71.0,33032.57,0.006534,0.009801,7.1e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-09,586870.0,8744.0,9867.0,66.0,33532.179,0.008744,0.009867,6.6e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-10,595724.0,8854.0,9928.0,61.0,34038.073,0.008854,0.009928,6.1e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-11,604828.0,9104.0,9992.0,64.0,34558.251,0.009104,0.009992,6.4e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-12,614719.0,9891.0,10045.0,53.0,35123.396,0.009891,0.010045,5.3e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-13,623176.0,8457.0,10074.0,29.0,35606.606,0.008457,0.010074,2.9e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-14,629826.0,6650.0,10108.0,34.0,35986.57,0.00665,0.010108,3.4e-05,1133.0,56.48,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-15,641015.0,11189.0,10194.0,86.0,36625.879,0.011189,0.010194,8.6e-05,1133.0,71.3,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-16,653801.0,12786.0,10272.0,78.0,37356.437,0.012786,0.010272,7.8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-17,665750.0,11949.0,10347.0,75.0,38039.171,0.011949,0.010347,7.5e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-18,677988.0,12238.0,10431.0,84.0,38738.417,0.012238,0.010431,8.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-19,691028.0,13040.0,10485.0,54.0,39483.488,0.01304,0.010485,5.4e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-20,702201.0,11173.0,10517.0,32.0,40121.883,0.011173,0.010517,3.2e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-21,712021.0,9820.0,10545.0,28.0,40682.972,0.00982,0.010545,2.8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-22,722433.0,10412.0,10659.0,114.0,41277.885,0.010412,0.010659,0.000114,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-23,733940.0,11507.0,10763.0,104.0,41935.364,0.011507,0.010763,0.000104,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-24,745442.0,11502.0,10852.0,89.0,42592.558,0.011502,0.010852,8.9e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-25,755298.0,9856.0,10950.0,98.0,43155.703,0.009856,0.01095,9.8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-26,764378.0,9080.0,10996.0,46.0,43674.51,0.00908,0.010996,4.6e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-27,771793.0,7415.0,11024.0,28.0,44098.183,0.007415,0.011024,2.8e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-28,779313.0,7520.0,11069.0,45.0,44527.856,0.00752,0.011069,4.5e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-29,788723.0,9410.0,11239.0,170.0,45065.518,0.00941,0.011239,0.00017,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-30,798415.0,9692.0,11351.0,112.0,45619.293,0.009692,0.011351,0.000112,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2020-12-31,806620.0,8205.0,11459.0,108.0,46088.105,0.008205,0.011459,0.000108,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-01,815223.0,8603.0,11556.0,97.0,46579.657,0.008603,0.011556,9.7e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-02,822625.0,7402.0,11592.0,36.0,47002.588,0.007402,0.011592,3.6e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-03,829188.0,6563.0,11639.0,47.0,47377.58,0.006563,0.011639,4.7e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-04,835529.0,6341.0,11702.0,63.0,47739.888,0.006341,0.011702,6.3e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-05,842667.0,7138.0,11889.0,187.0,48147.734,0.007138,0.011889,0.000187,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,True
NLD,Europe,Netherlands,2021-01-06,852302.0,9635.0,12026.0,137.0,48698.252,0.009635,0.012026,0.000137,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-07,860445.0,8143.0,12111.0,85.0,49163.521,0.008143,0.012111,8.5e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-08,867789.0,7344.0,12198.0,87.0,49583.138,0.007344,0.012198,8.7e-05,1133.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-09,874401.0,6612.0,12334.0,136.0,49960.93,0.006612,0.012334,0.000136,344.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-10,879818.0,5417.0,12388.0,54.0,50270.442,0.005417,0.012388,5.4e-05,344.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-11,884710.0,4892.0,12438.0,50.0,50549.958,0.004892,0.012438,5e-05,344.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-12,890810.0,6100.0,12590.0,152.0,50898.496,0.0061,0.01259,0.000152,344.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-13,897294.0,6484.0,12712.0,122.0,51268.974,0.006484,0.012712,0.000122,344.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-14,903325.0,6031.0,12801.0,89.0,51613.569,0.006031,0.012801,8.9e-05,344.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-15,908597.0,5272.0,12895.0,94.0,51914.797,0.005272,0.012895,9.4e-05,344.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-16,914195.0,5598.0,12992.0,97.0,52234.652,0.005598,0.012992,9.7e-05,397.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-17,918964.0,4769.0,13033.0,41.0,52507.14,0.004769,0.013033,4.1e-05,449.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-18,923249.0,4285.0,13083.0,50.0,52751.973,0.004285,0.013083,5e-05,501.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-19,928787.0,5538.0,13189.0,106.0,53068.4,0.005538,0.013189,0.000106,554.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-20,934587.0,5800.0,13275.0,86.0,53399.796,0.0058,0.013275,8.6e-05,606.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-21,940336.0,5749.0,13364.0,89.0,53728.279,0.005749,0.013364,8.9e-05,659.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-22,945766.0,5430.0,13449.0,85.0,54038.534,0.00543,0.013449,8.5e-05,711.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-23,950657.0,4891.0,13537.0,88.0,54317.993,0.004891,0.013537,8.8e-05,790.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-24,954703.0,4046.0,13567.0,30.0,54549.171,0.004046,0.013567,3e-05,869.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-25,958625.0,3922.0,13606.0,39.0,54773.263,0.003922,0.013606,3.9e-05,948.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-26,963360.0,4735.0,13692.0,86.0,55043.808,0.004735,0.013692,8.6e-05,1027.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-27,968059.0,4699.0,13760.0,68.0,55312.297,0.004699,0.01376,6.8e-05,1106.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-28,972424.0,4365.0,13843.0,83.0,55561.701,0.004365,0.013843,8.3e-05,1185.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-29,976622.0,4198.0,13899.0,56.0,55801.563,0.004198,0.013899,5.6e-05,1263.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-30,980328.0,3706.0,13986.0,87.0,56013.314,0.003706,0.013986,8.7e-05,1307.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-01-31,983516.0,3188.0,14025.0,39.0,56195.468,0.003188,0.014025,3.9e-05,1351.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-01,987094.0,3578.0,14052.0,27.0,56399.905,0.003578,0.014052,2.7e-05,1394.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-02,991122.0,4028.0,14135.0,83.0,56630.055,0.004028,0.014135,8.3e-05,1438.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-03,995329.0,4207.0,14196.0,61.0,56870.431,0.004207,0.014196,6.1e-05,1482.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-04,999662.0,4333.0,14261.0,65.0,57118.007,0.004333,0.014261,6.5e-05,1525.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-05,1003747.0,4085.0,14321.0,60.0,57351.413,0.004085,0.014321,6e-05,1569.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-06,1007688.0,3941.0,14382.0,61.0,57576.591,0.003941,0.014382,6.1e-05,1575.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-07,1009909.0,2221.0,14430.0,48.0,57703.493,0.002221,0.01443,4.8e-05,1582.0,82.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-08,1011663.0,1754.0,14455.0,25.0,57803.712,0.001754,0.014455,2.5e-05,1589.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-09,1014860.0,3197.0,14538.0,83.0,57986.38,0.003197,0.014538,8.3e-05,1595.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-10,1019274.0,4414.0,14617.0,79.0,58238.584,0.004414,0.014617,7.9e-05,1602.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-11,1023628.0,4354.0,14689.0,72.0,58487.36,0.004354,0.014689,7.2e-05,1608.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-12,1027828.0,4200.0,14754.0,65.0,58727.337,0.0042,0.014754,6.5e-05,1615.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-13,1031278.0,3450.0,14820.0,66.0,58924.461,0.00345,0.01482,6.6e-05,1636.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-14,1034092.0,2814.0,14843.0,23.0,59085.245,0.002814,0.014843,2.3e-05,1657.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-15,1036796.0,2704.0,14870.0,27.0,59239.745,0.002704,0.01487,2.7e-05,1678.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-16,1040169.0,3373.0,14956.0,86.0,59432.469,0.003373,0.014956,8.6e-05,1699.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-17,1044695.0,4526.0,15044.0,88.0,59691.072,0.004526,0.015044,8.8e-05,1721.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-02-18,1049427.0,4732.0,15116.0,72.0,59961.446,0.004732,0.015116,7.2e-05,1742.0,78.7,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
